stroke_time:sql;stroke_lat:d;stroke_lon:d;stroke_current:kA
2022-11-13T00:16:53Z;10.97000;-72.92620;-999
2022-11-13T00:16:53Z;11.08000;-74.61980;-999
2022-11-13T00:16:53Z;12.63180;-73.49120;-999
2022-11-13T00:16:56Z;-1.48650;-69.88290;-999
2022-11-13T00:16:58Z;7.37490;-73.95130;-999
2022-11-13T00:16:59Z;7.12340;-65.40410;-999
2022-11-13T00:16:59Z;-26.48880;-54.43540;-999
2022-11-13T00:16:59Z;-24.02200;-59.36960;-999
2022-11-13T00:17:02Z;-7.12320;-38.06260;-999
2022-11-13T00:17:04Z;7.23550;-67.51730;-999
2022-11-13T00:17:05Z;7.58910;-67.23930;-999
2022-11-13T00:17:05Z;-23.76430;-56.85830;-999
2022-11-13T00:17:07Z;-33.54780;-67.58780;-999
2022-11-13T00:17:08Z;-1.25070;-55.56100;-999
2022-11-13T00:17:08Z;-0.61680;-55.29600;-999
2022-11-13T00:17:10Z;-25.47630;-53.45000;-999
2022-11-13T00:17:10Z;-30.55120;-66.67880;-999
2022-11-13T00:17:10Z;-21.11320;-61.93760;-999
2022-11-13T00:17:10Z;-25.20530;-61.63380;-999
2022-11-13T00:17:11Z;12.36640;-70.91260;-999
2022-11-13T00:17:11Z;8.55840;-73.57100;-999
2022-11-13T00:17:11Z;12.26600;-70.92480;-999
2022-11-13T00:17:12Z;-23.99480;-59.55710;-999
2022-11-13T00:17:13Z;11.57970;-71.72970;-999
2022-11-13T00:17:14Z;1.41840;-57.99270;-999
2022-11-13T00:17:14Z;-10.26300;-53.59990;-999
2022-11-13T00:17:14Z;12.20620;-72.12260;-999
2022-11-13T00:17:15Z;3.67990;-72.24960;-999
2022-11-13T00:17:15Z;7.47580;-69.38870;-999
2022-11-13T00:17:15Z;7.49180;-69.39720;-999
2022-11-13T00:17:15Z;6.24060;-70.28140;-999
2022-11-13T00:17:15Z;6.26770;-70.27220;-999
2022-11-13T00:17:15Z;6.43540;-70.15000;-999
2022-11-13T00:17:17Z;-25.30650;-60.80650;-999
2022-11-13T00:17:18Z;1.48720;-58.12240;-999
2022-11-13T00:17:18Z;1.72590;-58.00790;-999
2022-11-13T00:17:18Z;1.74270;-58.00120;-999
2022-11-13T00:17:18Z;1.73630;-57.99970;-999
2022-11-13T00:17:18Z;3.60360;-57.36980;-999
2022-11-13T00:17:19Z;-25.52870;-52.70100;-999
2022-11-13T00:17:19Z;-24.52740;-55.85060;-999
2022-11-13T00:17:20Z;-24.74480;-58.76880;-999
2022-11-13T00:17:21Z;0.65080;-51.90870;-999
2022-11-13T00:17:22Z;-23.27060;-56.19410;-999
2022-11-13T00:17:23Z;-24.59640;-56.35600;-999
2022-11-13T00:17:23Z;11.59440;-72.69370;-999
2022-11-13T00:17:24Z;-24.92490;-61.11920;-999
2022-11-13T00:17:24Z;8.97600;-76.94190;-999
2022-11-13T00:17:25Z;-24.24800;-59.56600;-999
2022-11-13T00:17:26Z;-24.25020;-59.55530;-999
2022-11-13T00:17:27Z;2.78180;-57.92670;-999
2022-11-13T00:17:31Z;0.12360;-57.30000;-999
2022-11-13T00:17:31Z;0.35810;-72.02840;-999
2022-11-13T00:17:31Z;0.53690;-71.91440;-999
2022-11-13T00:17:32Z;-26.53470;-58.68040;-999
2022-11-13T00:17:33Z;-24.74910;-55.98300;-999
2022-11-13T00:17:33Z;0.98830;-57.80460;-999
2022-11-13T00:17:35Z;-24.03640;-59.48720;-999
2022-11-13T00:17:36Z;-26.51200;-56.96380;-999
2022-11-13T00:17:36Z;-22.28240;-45.45650;-999
2022-11-13T00:17:37Z;-0.99160;-68.98230;-999
2022-11-13T00:17:37Z;-26.72840;-57.94560;-999
2022-11-13T00:17:38Z;11.76860;-71.40520;-999
2022-11-13T00:17:40Z;0.03670;-70.53010;-999
2022-11-13T00:17:42Z;9.33080;-72.18380;-999
2022-11-13T00:17:42Z;10.01600;-71.80020;-999
2022-11-13T00:17:43Z;-23.98420;-59.51580;-999
2022-11-13T00:17:43Z;-23.91710;-59.44090;-999
2022-11-13T00:17:43Z;-24.50420;-53.06060;-999
2022-11-13T00:17:49Z;12.08950;-74.32670;-999
2022-11-13T00:17:51Z;-31.41530;-65.35540;-999
2022-11-13T00:17:52Z;12.30650;-81.97610;-999
2022-11-13T00:17:52Z;12.31310;-70.91280;-999
2022-11-13T00:17:52Z;-24.19640;-59.51300;-999
2022-11-13T00:17:53Z;-30.71510;-65.00140;-999
2022-11-13T00:17:54Z;-23.75550;-59.47450;-999
2022-11-13T00:17:56Z;-10.72890;-41.61570;-999
2022-11-13T00:17:56Z;13.21790;-72.90390;-999
2022-11-13T00:17:56Z;11.52480;-74.18760;-999
2022-11-13T00:17:57Z;4.27440;-76.05980;-999
2022-11-13T00:17:57Z;4.04150;-76.25450;-999
2022-11-13T00:17:57Z;7.45790;-73.91500;-999
2022-11-13T00:17:59Z;1.73850;-56.17920;-999
2022-11-13T00:18:00Z;10.82700;-73.10780;-999
2022-11-13T00:18:00Z;7.09950;-74.14700;-999
2022-11-13T00:18:05Z;1.01380;-69.89710;-999
2022-11-13T00:18:06Z;-0.59200;-71.81200;-999
2022-11-13T00:18:06Z;-0.50160;-71.73190;-999
2022-11-13T00:18:06Z;-0.84650;-72.10680;-999
2022-11-13T00:18:07Z;-24.21380;-59.52400;-999
2022-11-13T00:18:07Z;3.78680;-58.25400;-999
2022-11-13T00:18:07Z;6.32980;-73.64980;-999
2022-11-13T00:18:07Z;2.97040;-58.64860;-999
2022-11-13T00:18:08Z;-25.48570;-58.05510;-999
2022-11-13T00:18:09Z;-23.42690;-64.18180;-999
2022-11-13T00:18:09Z;-24.27160;-59.53700;-999
2022-11-13T00:18:11Z;-24.07950;-59.54660;-999
2022-11-13T00:18:11Z;-23.99320;-59.51500;-999
2022-11-13T00:18:11Z;-24.02300;-59.50180;-999
2022-11-13T00:18:14Z;13.57780;-82.21240;-999
2022-11-13T00:18:14Z;-0.38150;-71.85800;-999
2022-11-13T00:18:14Z;-0.18380;-71.79220;-999
2022-11-13T00:18:14Z;-25.51060;-52.97490;-999
2022-11-13T00:18:15Z;-35.20400;-63.67090;-999
2022-11-13T00:18:15Z;9.80650;-74.34540;-999
2022-11-13T00:18:16Z;-24.47010;-59.91670;-999
2022-11-13T00:18:16Z;-25.08420;-60.32250;-999
2022-11-13T00:18:16Z;10.42950;-73.99160;-999
2022-11-13T00:18:16Z;10.69990;-73.77080;-999
2022-11-13T00:18:16Z;-23.13720;-56.79820;-999
2022-11-13T00:18:17Z;-2.59280;-48.94180;-999
2022-11-13T00:18:17Z;-1.46300;-48.44880;-999
2022-11-13T00:18:21Z;-26.22990;-58.41950;-999
2022-11-13T00:18:22Z;-24.14840;-59.72390;-999
2022-11-13T00:18:23Z;-13.20690;-47.57540;-999
2022-11-13T00:18:23Z;-12.96450;-47.41740;-999
2022-11-13T00:18:24Z;0.07920;-72.17650;-999
2022-11-13T00:18:24Z;0.27140;-72.06660;-999
2022-11-13T00:18:24Z;0.26820;-72.06820;-999
2022-11-13T00:18:26Z;11.59640;-71.67920;-999
2022-11-13T00:18:28Z;10.11660;-72.85760;-999
2022-11-13T00:18:28Z;10.99580;-72.87870;-999
2022-11-13T00:18:28Z;10.95380;-72.94820;-999
2022-11-13T00:18:29Z;11.02850;-70.93460;-999
2022-11-13T00:18:31Z;-23.94000;-59.46660;-999
2022-11-13T00:18:32Z;-22.96320;-57.37550;-999
2022-11-13T00:18:32Z;13.48600;-82.35920;-999
2022-11-13T00:18:34Z;-31.45860;-65.75470;-999
2022-11-13T00:18:36Z;-4.94100;-63.99510;-999
2022-11-13T00:18:36Z;-22.68780;-43.50930;-999
2022-11-13T00:18:37Z;-23.90310;-59.48900;-999
2022-11-13T00:18:37Z;1.38500;-57.55060;-999
2022-11-13T00:18:39Z;-23.82610;-59.51210;-999
2022-11-13T00:18:40Z;11.19040;-74.49720;-999
2022-11-13T00:18:40Z;13.25570;-72.97530;-999
2022-11-13T00:18:40Z;11.21770;-74.47320;-999
2022-11-13T00:18:41Z;-24.35900;-59.23170;-999
2022-11-13T00:18:42Z;-35.31250;-63.94650;-999
2022-11-13T00:18:42Z;7.52590;-67.22640;-999
2022-11-13T00:18:43Z;-0.20910;-71.26050;-999
2022-11-13T00:18:43Z;-24.50000;-60.12670;-999
2022-11-13T00:18:43Z;-24.17710;-59.28010;-999
2022-11-13T00:18:44Z;-16.49990;-45.69310;-999
2022-11-13T00:18:44Z;-6.85720;-61.53980;-999
2022-11-13T00:18:45Z;2.80180;-58.03030;-999
2022-11-13T00:18:46Z;-24.21330;-59.71090;-999
2022-11-13T00:18:46Z;-23.90890;-59.57020;-999
2022-11-13T00:18:47Z;-30.13930;-66.24490;-999
2022-11-13T00:18:49Z;1.58650;-56.03880;-999
2022-11-13T00:18:52Z;-27.32750;-57.89060;-999
2022-11-13T00:18:52Z;-24.98030;-53.28220;-999
2022-11-13T00:18:53Z;-26.51010;-61.30040;-999
2022-11-13T00:18:54Z;3.21800;-58.57760;-999
2022-11-13T00:18:56Z;-26.16720;-58.46410;-999
2022-11-13T00:18:56Z;7.94670;-77.37090;-999
2022-11-13T00:18:57Z;-24.49480;-56.01330;-999
2022-11-13T00:18:57Z;6.74040;-78.16180;-999
2022-11-13T00:18:57Z;-32.13500;-64.81450;-999
2022-11-13T00:18:58Z;-23.32120;-41.48650;-999
2022-11-13T00:19:01Z;-26.38410;-58.17130;-999
2022-11-13T00:19:02Z;-24.84750;-59.44470;-999
2022-11-13T00:19:03Z;-24.71080;-59.45440;-999
2022-11-13T00:19:05Z;-23.97130;-59.46190;-999
2022-11-13T00:19:05Z;4.00260;-64.80910;-999
2022-11-13T00:19:05Z;2.19250;-65.83140;-999
2022-11-13T00:19:06Z;3.29100;-65.22800;-999
2022-11-13T00:19:06Z;2.88050;-56.23330;-999
2022-11-13T00:19:09Z;1.39870;-56.34750;-999
2022-11-13T00:19:09Z;2.19200;-55.93690;-999
2022-11-13T00:19:09Z;6.38870;-73.62690;-999
2022-11-13T00:19:09Z;1.73470;-56.15320;-999
2022-11-13T00:19:10Z;-4.83920;-65.21760;-999
2022-11-13T00:19:11Z;-25.36780;-52.62170;-999
2022-11-13T00:19:11Z;-24.03520;-59.78900;-999
2022-11-13T00:19:12Z;-24.14370;-59.92080;-999
2022-11-13T00:19:14Z;3.51650;-72.44380;-999
2022-11-13T00:19:15Z;0.53560;-70.79590;-999
2022-11-13T00:19:15Z;10.44250;-73.87290;-999
2022-11-13T00:19:16Z;10.48050;-73.90840;-999
2022-11-13T00:19:18Z;-2.37180;-49.57380;-999
2022-11-13T00:19:18Z;0.85420;-57.84790;-999
2022-11-13T00:19:18Z;1.03940;-57.74370;-999
2022-11-13T00:19:23Z;-0.04870;-52.33360;-999
2022-11-13T00:19:24Z;-24.16110;-59.33030;-999
2022-11-13T00:19:25Z;-26.38470;-61.03280;-999
2022-11-13T00:19:26Z;0.61920;-71.86440;-999
2022-11-13T00:19:27Z;-13.17190;-47.59340;-999
2022-11-13T00:19:27Z;-12.80060;-47.35620;-999
2022-11-13T00:19:28Z;12.00900;-83.46720;-999
2022-11-13T00:19:29Z;9.96140;-71.84690;-999
2022-11-13T00:19:29Z;2.09580;-57.82420;-999
2022-11-13T00:19:29Z;1.43430;-58.15260;-999
2022-11-13T00:19:30Z;2.14060;-57.80880;-999
2022-11-13T00:19:30Z;2.10230;-57.82780;-999
2022-11-13T00:19:30Z;-22.48920;-45.66110;-999
2022-11-13T00:19:30Z;1.58250;-58.07670;-999
2022-11-13T00:19:31Z;10.78840;-72.01440;-999
2022-11-13T00:19:33Z;-3.13960;-51.20750;-999
2022-11-13T00:19:34Z;-25.13610;-61.62430;-999
2022-11-13T00:19:34Z;1.19750;-58.54820;-999
2022-11-13T00:19:35Z;6.54460;-67.90710;-999
2022-11-13T00:19:36Z;-0.07880;-55.76170;-999
2022-11-13T00:19:41Z;3.07000;-58.50810;-999
2022-11-13T00:19:44Z;11.51160;-72.66080;-999
2022-11-13T00:19:45Z;-23.41250;-56.21850;-999
2022-11-13T00:19:46Z;-25.00700;-42.20450;-999
2022-11-13T00:19:46Z;-23.30940;-41.30780;-999
2022-11-13T00:19:46Z;-23.31000;-41.30940;-999
2022-11-13T00:19:47Z;6.11410;-60.15570;-999
2022-11-13T00:19:47Z;5.78690;-60.47170;-999
2022-11-13T00:19:51Z;-26.20720;-59.25550;-999
2022-11-13T00:19:51Z;11.42370;-72.77480;-999
2022-11-13T00:19:52Z;11.46870;-72.72560;-999
2022-11-13T00:19:53Z;11.67290;-71.44650;-999
2022-11-13T00:19:54Z;0.17720;-71.43510;-999
2022-11-13T00:19:54Z;-24.15660;-57.80740;-999
2022-11-13T00:19:54Z;-0.19910;-71.80050;-999
2022-11-13T00:19:54Z;-0.13940;-71.72100;-999
2022-11-13T00:19:54Z;-25.73880;-51.89520;-999
2022-11-13T00:19:56Z;-23.71850;-56.67130;-999
2022-11-13T00:19:56Z;-23.64380;-56.62090;-999
2022-11-13T00:19:56Z;-26.64670;-57.89740;-999
2022-11-13T00:19:57Z;11.93600;-71.30160;-999
2022-11-13T00:19:57Z;11.66530;-71.63590;-999
2022-11-13T00:19:57Z;11.56080;-71.70040;-999
2022-11-13T00:19:58Z;13.67780;-69.95850;-999
2022-11-13T00:19:58Z;-22.80710;-57.14440;-999
2022-11-13T00:19:58Z;-23.01840;-57.37170;-999
2022-11-13T00:20:00Z;-0.00280;-54.96830;-999
2022-11-13T00:20:00Z;-0.35370;-55.20340;-999
2022-11-13T00:20:01Z;12.51510;-73.50850;-999
2022-11-13T00:20:01Z;11.29470;-74.39240;-999
2022-11-13T00:20:01Z;11.43760;-74.27490;-999
2022-11-13T00:20:01Z;7.61330;-74.02660;-999
2022-11-13T00:20:02Z;6.56920;-59.35770;-999
2022-11-13T00:20:04Z;-13.76060;-48.06910;-999
2022-11-13T00:20:05Z;-23.99060;-59.86720;-999
2022-11-13T00:20:05Z;-25.22270;-59.48400;-999
2022-11-13T00:20:06Z;-30.53550;-66.55270;-999
2022-11-13T00:20:07Z;0.72110;-57.99600;-999
2022-11-13T00:20:07Z;-24.61010;-59.22700;-999
2022-11-13T00:20:08Z;-26.26390;-54.32880;-999
2022-11-13T00:20:08Z;-27.92720;-66.04540;-999
2022-11-13T00:20:08Z;-24.59250;-42.05960;-999
2022-11-13T00:20:08Z;9.63360;-74.32750;-999
2022-11-13T00:20:08Z;-24.76280;-56.43810;-999
2022-11-13T00:20:09Z;-23.37190;-56.53450;-999
2022-11-13T00:20:10Z;-24.89720;-61.02330;-999
2022-11-13T00:20:10Z;9.46650;-84.01640;-999
2022-11-13T00:20:10Z;9.84590;-83.79630;-999
2022-11-13T00:20:10Z;12.17720;-82.08950;-999
2022-11-13T00:20:10Z;9.74910;-83.87910;-999
2022-11-13T00:20:10Z;9.40870;-84.07130;-999
2022-11-13T00:20:11Z;-29.05930;-51.75700;-999
2022-11-13T00:20:11Z;-25.23210;-55.62960;-999
2022-11-13T00:20:12Z;-25.16940;-55.59070;-999
2022-11-13T00:20:12Z;-1.64950;-67.48940;-999
2022-11-13T00:20:13Z;11.65520;-82.59680;-999
2022-11-13T00:20:16Z;-24.22060;-59.46120;-999
2022-11-13T00:20:18Z;-23.87660;-59.55510;-999
2022-11-13T00:20:18Z;-23.79510;-59.46190;-999
2022-11-13T00:20:18Z;7.50750;-69.47940;-999
2022-11-13T00:20:18Z;2.12240;-58.38570;-999
2022-11-13T00:20:18Z;-25.10470;-59.59440;-999
2022-11-13T00:20:19Z;7.05120;-70.54750;-999
2022-11-13T00:20:20Z;-23.20590;-56.80870;-999
2022-11-13T00:20:21Z;-0.65070;-71.83980;-999
2022-11-13T00:20:21Z;-2.68570;-73.19230;-999
2022-11-13T00:20:21Z;-0.12650;-71.50260;-999
2022-11-13T00:20:22Z;-0.23770;-55.15850;-999
2022-11-13T00:20:22Z;2.06070;-57.73170;-999
2022-11-13T00:20:23Z;0.27980;-70.94400;-999
2022-11-13T00:20:23Z;-20.44800;-42.42460;-999
2022-11-13T00:20:23Z;-20.25070;-42.27120;-999
2022-11-13T00:20:24Z;2.81400;-58.06820;-999
2022-11-13T00:20:24Z;-25.16600;-60.66970;-999
2022-11-13T00:20:26Z;-25.98070;-60.68810;-999
2022-11-13T00:20:26Z;-26.19980;-61.01580;-999
2022-11-13T00:20:33Z;1.37960;-57.54700;-999
2022-11-13T00:20:34Z;0.98380;-57.79140;-999
2022-11-13T00:20:34Z;-25.41190;-62.12380;-999
2022-11-13T00:20:39Z;-23.99670;-41.80640;-999
2022-11-13T00:20:39Z;-34.09400;-64.81100;-999
2022-11-13T00:20:40Z;0.68210;-51.92960;-999
2022-11-13T00:20:40Z;0.72170;-51.91810;-999
2022-11-13T00:20:40Z;1.16980;-51.68620;-999
2022-11-13T00:20:40Z;0.02860;-72.11970;-999
2022-11-13T00:20:40Z;0.22910;-72.05830;-999
2022-11-13T00:20:41Z;-0.15310;-72.29800;-999
2022-11-13T00:20:41Z;-27.38520;-60.97300;-999
2022-11-13T00:20:43Z;-32.49740;-64.40430;-999
2022-11-13T00:20:44Z;-26.26950;-58.40340;-999
2022-11-13T00:20:45Z;-26.49340;-58.57170;-999
2022-11-13T00:20:46Z;-33.80930;-65.23150;-999
2022-11-13T00:20:46Z;-24.31990;-59.25100;-999
2022-11-13T00:20:47Z;-20.74700;-42.30850;-999
2022-11-13T00:20:48Z;2.09870;-58.40830;-999
2022-11-13T00:20:50Z;-10.13220;-43.61940;-999
2022-11-13T00:20:52Z;8.92130;-78.64070;-999
2022-11-13T00:20:52Z;-12.89960;-47.41110;-999
2022-11-13T00:20:52Z;-13.20310;-47.56830;-999
2022-11-13T00:20:54Z;-1.26550;-69.14240;-999
2022-11-13T00:20:55Z;-1.56610;-48.50530;-999
2022-11-13T00:20:55Z;-1.31180;-48.42800;-999
2022-11-13T00:20:56Z;12.26130;-70.95540;-999
2022-11-13T00:20:56Z;11.62220;-71.49730;-999
2022-11-13T00:20:56Z;-24.18060;-59.62950;-999
2022-11-13T00:20:56Z;-24.04420;-59.48700;-999
2022-11-13T00:20:57Z;-23.94140;-59.37220;-999
2022-11-13T00:20:57Z;-35.08090;-63.64190;-999
2022-11-13T00:20:57Z;-20.87560;-61.97590;-999
2022-11-13T00:20:59Z;9.54710;-72.51840;-999
2022-11-13T00:21:00Z;-23.96920;-59.56560;-999
2022-11-13T00:21:00Z;-28.88920;-63.59470;-999
2022-11-13T00:21:01Z;-27.47390;-58.19460;-999
2022-11-13T00:21:07Z;0.73420;-57.94400;-999
2022-11-13T00:21:07Z;0.54700;-58.00860;-999
2022-11-13T00:21:07Z;0.69500;-57.93950;-999
2022-11-13T00:21:09Z;-25.01520;-53.84650;-999
2022-11-13T00:21:10Z;-0.26580;-72.41130;-999
2022-11-13T00:21:10Z;-0.24510;-72.39220;-999
2022-11-13T00:21:14Z;-0.55060;-53.92300;-999
2022-11-13T00:21:14Z;-24.29670;-59.07880;-999
2022-11-13T00:21:17Z;-24.17870;-59.89470;-999
2022-11-13T00:21:21Z;2.39730;-58.39820;-999
2022-11-13T00:21:26Z;6.58460;-67.68490;-999
2022-11-13T00:21:29Z;-6.99400;-61.77300;-999
2022-11-13T00:21:32Z;10.53100;-72.33650;-999
2022-11-13T00:21:32Z;10.98630;-72.02590;-999
2022-11-13T00:21:32Z;10.56650;-72.28020;-999
2022-11-13T00:21:33Z;10.53330;-72.31060;-999
2022-11-13T00:21:38Z;-24.27210;-60.03490;-999
2022-11-13T00:21:38Z;-24.29570;-59.74060;-999
2022-11-13T00:21:40Z;-24.76230;-58.39060;-999
2022-11-13T00:21:41Z;1.75890;-57.82240;-999
2022-11-13T00:21:41Z;7.55410;-69.44280;-999
2022-11-13T00:21:42Z;9.49650;-74.43240;-999
2022-11-13T00:21:43Z;-22.53550;-56.82900;-999
2022-11-13T00:21:46Z;-0.19350;-71.21700;-999
2022-11-13T00:21:46Z;10.69980;-72.08540;-999
2022-11-13T00:21:47Z;-21.32670;-42.56810;-999
2022-11-13T00:21:50Z;9.48990;-74.47110;-999
2022-11-13T00:21:50Z;9.35840;-74.57510;-999
2022-11-13T00:21:52Z;6.32700;-70.22770;-999
2022-11-13T00:21:52Z;6.45950;-70.15310;-999
2022-11-13T00:21:52Z;6.22800;-70.30850;-999
2022-11-13T00:21:53Z;-1.11690;-72.10020;-999
2022-11-13T00:21:53Z;-1.64050;-67.49850;-999
2022-11-13T00:21:58Z;-25.72420;-55.20190;-999
2022-11-13T00:21:58Z;-26.06710;-52.11340;-999
2022-11-13T00:22:00Z;9.51800;-83.96730;-999
2022-11-13T00:22:00Z;9.43720;-84.01020;-999
2022-11-13T00:22:00Z;9.36590;-84.07640;-999
2022-11-13T00:22:03Z;-24.55060;-59.07490;-999
2022-11-13T00:22:04Z;-4.88790;-65.16120;-999
2022-11-13T00:22:04Z;13.64530;-72.58330;-999
2022-11-13T00:22:04Z;12.52830;-73.52740;-999
2022-11-13T00:22:04Z;12.50690;-73.58560;-999
2022-11-13T00:22:04Z;13.18950;-73.02370;-999
2022-11-13T00:22:05Z;-23.95990;-61.19740;-999
2022-11-13T00:22:06Z;-24.23650;-59.31120;-999
2022-11-13T00:22:08Z;-25.40950;-60.64580;-999
2022-11-13T00:22:08Z;7.46580;-69.48590;-999
2022-11-13T00:22:09Z;1.86510;-57.72690;-999
2022-11-13T00:22:09Z;1.37780;-58.06710;-999
2022-11-13T00:22:09Z;-27.19410;-57.92500;-999
2022-11-13T00:22:10Z;-6.06620;-61.30300;-999
2022-11-13T00:22:10Z;-25.55760;-59.72750;-999
2022-11-13T00:22:11Z;-25.24470;-60.45510;-999
2022-11-13T00:22:11Z;11.87710;-71.37160;-999
2022-11-13T00:22:12Z;-25.61980;-59.79050;-999
2022-11-13T00:22:13Z;-4.46470;-64.37820;-999
2022-11-13T00:22:13Z;-4.09870;-64.14870;-999
2022-11-13T00:22:13Z;-32.98540;-65.69200;-999
2022-11-13T00:22:15Z;-27.95060;-66.14150;-999
2022-11-13T00:22:16Z;10.51950;-73.07060;-999
2022-11-13T00:22:18Z;0.98130;-57.81700;-999
2022-11-13T00:22:18Z;-25.25850;-60.78500;-999
2022-11-13T00:22:19Z;-27.44180;-58.14480;-999
2022-11-13T00:22:20Z;-26.34330;-61.05390;-999
2022-11-13T00:22:21Z;-26.06310;-61.01120;-999
2022-11-13T00:22:21Z;-23.17740;-56.78870;-999
2022-11-13T00:22:23Z;2.77680;-58.08170;-999
2022-11-13T00:22:23Z;2.93300;-58.02870;-999
2022-11-13T00:22:23Z;-22.97600;-57.29700;-999
2022-11-13T00:22:24Z;-23.87120;-59.39750;-999
2022-11-13T00:22:26Z;-23.94210;-59.45620;-999
2022-11-13T00:22:26Z;0.71460;-51.91180;-999
2022-11-13T00:22:26Z;-22.79880;-57.10460;-999
2022-11-13T00:22:26Z;0.81660;-51.87070;-999
2022-11-13T00:22:28Z;3.91840;-58.08620;-999
2022-11-13T00:22:28Z;0.08820;-72.13740;-999
2022-11-13T00:22:28Z;-0.03250;-72.27070;-999
2022-11-13T00:22:28Z;-0.07460;-72.30180;-999
2022-11-13T00:22:28Z;0.32960;-72.06500;-999
2022-11-13T00:22:28Z;0.46170;-71.93900;-999
2022-11-13T00:22:28Z;-1.90890;-73.48440;-999
2022-11-13T00:22:29Z;-12.69460;-47.19750;-999
2022-11-13T00:22:30Z;12.25340;-71.18220;-999
2022-11-13T00:22:30Z;-32.96670;-64.26440;-999
2022-11-13T00:22:30Z;11.66870;-71.64070;-999
2022-11-13T00:22:34Z;7.51010;-69.48070;-999
2022-11-13T00:22:36Z;-25.17390;-58.40730;-999
2022-11-13T00:22:37Z;10.98520;-73.43890;-999
2022-11-13T00:22:38Z;-0.17430;-71.20410;-999
2022-11-13T00:22:38Z;-0.05880;-71.12670;-999
2022-11-13T00:22:39Z;11.36160;-72.75910;-999
2022-11-13T00:22:40Z;-24.08670;-59.88430;-999
2022-11-13T00:22:41Z;10.48310;-77.87500;-999
2022-11-13T00:22:41Z;5.98880;-80.99920;-999
2022-11-13T00:22:42Z;13.81810;-78.55920;-999
2022-11-13T00:22:43Z;6.29210;-60.07540;-999
2022-11-13T00:22:45Z;-24.70890;-53.07740;-999
2022-11-13T00:22:45Z;1.44230;-57.62400;-999
2022-11-13T00:22:48Z;-23.90570;-56.53350;-999
2022-11-13T00:22:49Z;1.99850;-57.74520;-999
2022-11-13T00:22:49Z;4.05760;-69.93730;-999
2022-11-13T00:22:50Z;-21.03990;-43.03890;-999
2022-11-13T00:22:51Z;-23.12300;-56.77890;-999
2022-11-13T00:22:51Z;-20.74340;-42.30250;-999
2022-11-13T00:22:51Z;-29.19510;-65.49930;-999
2022-11-13T00:22:51Z;-24.78050;-59.47330;-999
2022-11-13T00:22:52Z;0.59770;-51.99680;-999
2022-11-13T00:22:54Z;11.69730;-72.40670;-999
2022-11-13T00:22:56Z;-23.43580;-41.08260;-999
2022-11-13T00:22:58Z;-20.90680;-61.96370;-999
2022-11-13T00:22:58Z;-25.43410;-59.18840;-999
2022-11-13T00:22:59Z;-24.29610;-59.48030;-999
2022-11-13T00:22:59Z;-25.28210;-53.22420;-999
2022-11-13T00:23:00Z;10.54170;-73.86330;-999
2022-11-13T00:23:02Z;10.34800;-73.96350;-999
2022-11-13T00:23:05Z;-38.06290;-70.11820;-999
2022-11-13T00:23:05Z;10.64600;-72.26690;-999
2022-11-13T00:23:05Z;10.73050;-72.22860;-999
2022-11-13T00:23:06Z;10.57170;-72.30550;-999
2022-11-13T00:23:06Z;-24.51880;-60.12340;-999
2022-11-13T00:23:07Z;-31.51570;-66.37080;-999
2022-11-13T00:23:09Z;-27.58420;-58.22620;-999
2022-11-13T00:23:10Z;4.98860;-74.62660;-999
2022-11-13T00:23:10Z;4.91570;-74.69560;-999
2022-11-13T00:23:11Z;-26.21670;-59.30570;-999
2022-11-13T00:23:11Z;0.96710;-58.10140;-999
2022-11-13T00:23:12Z;-1.30270;-72.27700;-999
2022-11-13T00:23:12Z;-24.32440;-59.62890;-999
2022-11-13T00:23:15Z;-31.85210;-63.99960;-999
2022-11-13T00:23:18Z;10.54960;-72.24470;-999
2022-11-13T00:23:19Z;-35.55130;-63.88800;-999
2022-11-13T00:23:23Z;0.83810;-51.86750;-999
2022-11-13T00:23:29Z;2.52420;-56.45600;-999
2022-11-13T00:23:30Z;-24.89470;-58.44930;-999
2022-11-13T00:23:32Z;-6.84890;-61.85190;-999
2022-11-13T00:23:33Z;-25.18660;-53.35420;-999
2022-11-13T00:23:35Z;-24.65310;-59.36110;-999
2022-11-13T00:23:42Z;9.51940;-83.97890;-999
2022-11-13T00:23:42Z;9.36550;-84.11720;-999
2022-11-13T00:23:44Z;-0.17120;-56.73980;-999
2022-11-13T00:23:47Z;6.60020;-67.95000;-999
2022-11-13T00:23:49Z;5.53170;-68.99080;-999
2022-11-13T00:23:50Z;-24.40680;-59.79560;-999
2022-11-13T00:23:50Z;-24.30980;-59.71210;-999
2022-11-13T00:23:51Z;-22.91790;-56.93870;-999
2022-11-13T00:23:52Z;10.50340;-71.98060;-999
2022-11-13T00:23:52Z;10.55130;-71.95110;-999
2022-11-13T00:23:53Z;10.53750;-73.28490;-999
2022-11-13T00:23:54Z;-26.75670;-53.19490;-999
2022-11-13T00:23:55Z;-26.08240;-57.32690;-999
2022-11-13T00:23:59Z;-25.66980;-59.84490;-999
2022-11-13T00:24:02Z;-7.18660;-63.65380;-999
2022-11-13T00:24:03Z;-7.01080;-63.61920;-999
2022-11-13T00:24:04Z;-26.61160;-58.19080;-999
2022-11-13T00:24:05Z;6.55060;-65.78980;-999
2022-11-13T00:24:05Z;-3.82520;-63.93540;-999
